Step,Loss,Cost,Accuracy
2450,1.2882983423448788,1.2892983423448787,0.5
2455,2.3588542213915566,2.3598542213915565,0.28
2460,1.7998755751179183,1.8008755751179182,0.31
2465,1.6515115833226042,1.652511583322604,0.41
2470,1.2371006314688962,1.238100631468896,0.49
2475,1.5109731209950539,1.5119731209950538,0.45
2480,1.4897136053594775,1.4907136053594774,0.47
2485,1.3859861913224372,1.386986191322437,0.46
2490,1.5471197994368016,1.5481197994368014,0.45
2495,1.2989103537305307,1.2999103537305305,0.5
2500,1.2538823046409164,1.2548823046409163,0.58
2505,1.4146705003110998,1.4156705003110996,0.56
2510,1.2259779647058402,1.22697796470584,0.52
2515,1.5180073029487666,1.5190073029487665,0.53
2520,1.3161661972601117,1.3171661972601116,0.52
2525,3.0348002718408993,3.035800271840899,0.17
2530,1.3031170907968326,1.3041170907968325,0.56
2535,1.3795848510499737,1.3805848510499736,0.54
2540,1.5288975159933598,1.5298975159933597,0.46
2545,1.4216347886136758,1.4226347886136756,0.5
2550,1.556211851913913,1.5572118519139129,0.47
2555,1.6015608040482663,1.6025608040482662,0.41
2560,1.2837157692085552,1.2847157692085551,0.55
2565,1.3921852348538832,1.3931852348538831,0.5
2570,1.4844190615754405,1.4854190615754403,0.5
2575,1.2832394176577848,1.2842394176577847,0.58
2580,1.7256218258551945,1.7266218258551944,0.39
2585,2.081822545960199,2.082822545960199,0.38
2590,1.557510643644359,1.558510643644359,0.43
2595,1.5716379691699296,1.5726379691699295,0.44
2600,1.2145947660806262,1.215594766080626,0.59
2605,1.3677697493193215,1.3687697493193214,0.48
2610,1.6442322400027243,1.6452322400027242,0.37
2615,1.5693613820987213,1.5703613820987212,0.42
2620,1.9411106672733507,1.9421106672733506,0.33
2625,1.7513664252429557,1.7523664252429556,0.36
2630,1.3403957889537454,1.3413957889537453,0.57
2635,1.2620152594030565,1.2630152594030564,0.61
2640,1.4209122490387998,1.4219122490387996,0.55
2645,1.3405273823865875,1.3415273823865874,0.5
2650,1.2995688953673334,1.3005688953673333,0.56
2655,1.306450239040411,1.3074502390404108,0.5
2660,1.7693903473436785,1.7703903473436784,0.38
2665,1.4371862696516247,1.4381862696516245,0.52
2670,1.481644815726195,1.4826448157261949,0.4
2675,1.3569744858647999,1.3579744858647997,0.54
2680,1.817432463253177,1.818432463253177,0.44
2685,1.6050098542219053,1.6060098542219052,0.44
2690,1.4746889701887014,1.4756889701887013,0.5
2695,2.051219493448223,2.0522194934482227,0.35
2700,1.9287540388089115,1.9297540388089114,0.27
2705,1.323301666811592,1.324301666811592,0.56
2710,1.843359416393607,1.8443594163936068,0.36
2715,1.2490095533115892,1.2500095533115891,0.53
2720,1.310412123895829,1.311412123895829,0.5
2725,1.3654903687813071,1.366490368781307,0.47
2730,1.4992401114354221,1.500240111435422,0.45
2735,1.2855103847204956,1.2865103847204955,0.49
2740,1.1264874916077898,1.1274874916077897,0.67
2745,1.392514845694194,1.393514845694194,0.54
